,slug,asset,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
1498,litecoin,LTC,Litecoin,17-05-2013,6,2.1675,2.505,2.1525,2.3925,0,51195900.0,0.6809,0.47
1499,litecoin,LTC,Litecoin,18-05-2013,6,2.4000000000000004,2.52,2.3475,2.4675000000000002,0,56721100.0,0.6957,0.23
1500,litecoin,LTC,Litecoin,19-05-2013,6,2.4749999999999996,2.5575,2.3925,2.4749999999999996,0,58645400.0,0.5,0.22
1501,litecoin,LTC,Litecoin,20-05-2013,6,2.4825,2.4899999999999998,2.3625,2.3850000000000002,0,58962900.0,0.1765,0.17
1502,litecoin,LTC,Litecoin,21-05-2013,6,2.3925,2.415,2.2800000000000002,2.3175,0,56887600.0,0.2778,0.18
1503,litecoin,LTC,Litecoin,22-05-2013,6,2.3175,2.355,2.2725,2.34,0,55165300.0,0.8182,0.11
1504,litecoin,LTC,Litecoin,23-05-2013,6,2.34,2.3925,2.3175,2.3850000000000002,0,55727000.0,0.9,0.1
1505,litecoin,LTC,Litecoin,24-05-2013,6,2.3775,2.3925,2.2800000000000002,2.3850000000000002,0,56747200.0,0.9333,0.15
1506,litecoin,LTC,Litecoin,25-05-2013,6,2.3925,2.4000000000000004,2.2874999999999996,2.34,0,57165800.0,0.4667,0.15
1507,litecoin,LTC,Litecoin,26-05-2013,6,2.34,2.4975,2.3175,2.4375,0,56123900.0,0.6667,0.24
1508,litecoin,LTC,Litecoin,27-05-2013,6,2.4225,2.445,2.265,2.325,0,58130800.0,0.3333,0.24
1509,litecoin,LTC,Litecoin,28-05-2013,6,2.325,2.3475,2.265,2.3175,0,55916500.0,0.6364,0.11
1510,litecoin,LTC,Litecoin,29-05-2013,6,2.3175,2.34,2.265,2.325,0,55814300.0,0.8,0.1
1511,litecoin,LTC,Litecoin,30-05-2013,6,2.31,2.3175,2.16,2.2275,0,55640200.0,0.4286,0.21
1512,litecoin,LTC,Litecoin,31-05-2013,6,2.2275,2.2425,2.0175,2.2199999999999998,0,53813700.0,0.9,0.3
1513,litecoin,LTC,Litecoin,01-06-2013,6,2.205,2.2275,2.0999999999999996,2.1225,0,53372200.0,0.1765,0.17
1514,litecoin,LTC,Litecoin,02-06-2013,6,2.1225,2.145,1.92,2.0475,0,51378100.0,0.5667,0.3
1515,litecoin,LTC,Litecoin,03-06-2013,6,2.0475,2.0625,1.9575,2.0475,0,49688400.0,0.8571,0.14
1516,litecoin,LTC,Litecoin,04-06-2013,6,2.0250000000000004,2.175,2.0250000000000004,2.1525,0,49268800.0,0.85,0.2
1517,litecoin,LTC,Litecoin,05-06-2013,6,2.1525,2.2425,2.1075,2.145,0,52338100.0,0.2778,0.18
1518,litecoin,LTC,Litecoin,06-06-2013,6,2.16,2.1825,2.055,2.0625,0,52595600.0,0.0588,0.17
1519,litecoin,LTC,Litecoin,07-06-2013,6,2.085,2.0925000000000002,1.8824999999999998,1.9500000000000002,0,50890900.0,0.3214,0.28
1520,litecoin,LTC,Litecoin,08-06-2013,6,1.9500000000000002,1.995,1.905,1.92,0,47770700.0,0.1667,0.12
1521,litecoin,LTC,Litecoin,09-06-2013,6,1.9124999999999999,1.9425,1.5524999999999998,1.785,0,46911500.0,0.5962,0.52
1522,litecoin,LTC,Litecoin,10-06-2013,6,1.785,1.935,1.6949999999999998,1.8675000000000002,0,43883900.0,0.7188,0.32
1523,litecoin,LTC,Litecoin,11-06-2013,6,1.8675000000000002,1.875,1.6350000000000002,1.7999999999999998,0,45951500.0,0.6875,0.32
1524,litecoin,LTC,Litecoin,12-06-2013,6,1.8075,1.8375000000000001,1.7325,1.785,0,44532400.0,0.5,0.14
1525,litecoin,LTC,Litecoin,13-06-2013,6,1.7999999999999998,1.8675000000000002,1.6724999999999999,1.7025000000000001,0,44356700.0,0.1538,0.26
1526,litecoin,LTC,Litecoin,14-06-2013,6,1.7025000000000001,1.7175,1.5675,1.5975,0,42035700.0,0.2,0.2
1527,litecoin,LTC,Litecoin,15-06-2013,6,1.605,1.6575,1.5374999999999999,1.5825,0,39693000.0,0.375,0.16
1528,litecoin,LTC,Litecoin,16-06-2013,6,1.5675,1.6124999999999998,1.5150000000000001,1.5975,0,38754600.0,0.8462,0.13
1529,litecoin,LTC,Litecoin,17-06-2013,6,1.605,1.7175,1.5675,1.71,0,39791100.0,0.95,0.2
1530,litecoin,LTC,Litecoin,18-06-2013,6,1.71,1.7775,1.6425,1.7325,0,42507000.0,0.6667,0.18
1531,litecoin,LTC,Litecoin,19-06-2013,6,1.7249999999999999,1.755,1.6875,1.7249999999999999,0,43009600.0,0.5556,0.09
1532,litecoin,LTC,Litecoin,20-06-2013,6,1.7249999999999999,1.7999999999999998,1.7025000000000001,1.7175,0,42968900.0,0.1538,0.13
1533,litecoin,LTC,Litecoin,21-06-2013,6,1.7475,2.1525,1.7025000000000001,2.1525,0,43568400.0,1.0,0.6
1534,litecoin,LTC,Litecoin,22-06-2013,6,2.145,2.685,1.995,2.19,0,53719800.0,0.2826,0.92
1535,litecoin,LTC,Litecoin,23-06-2013,6,2.175,2.505,2.175,2.34,0,54440600.0,0.5,0.44
1536,litecoin,LTC,Litecoin,24-06-2013,6,2.3475,2.3625,2.0324999999999998,2.1525,0,58990400.0,0.3636,0.44
1537,litecoin,LTC,Litecoin,25-06-2013,6,2.1375,2.1825,2.0775,2.1149999999999998,0,53693400.0,0.3571,0.14
1538,litecoin,LTC,Litecoin,26-06-2013,6,2.1075,2.2125000000000004,2.0625,2.145,0,52981700.0,0.55,0.2
1539,litecoin,LTC,Litecoin,27-06-2013,6,2.16,2.2725,2.13,2.265,0,54479500.0,0.9474,0.19
1540,litecoin,LTC,Litecoin,28-06-2013,6,2.2800000000000002,2.2800000000000002,2.0025,2.0625,0,57524700.0,0.2162,0.37
1541,litecoin,LTC,Litecoin,29-06-2013,6,2.07,2.1975000000000002,2.0250000000000004,2.0925000000000002,0,52385700.0,0.3913,0.23
1542,litecoin,LTC,Litecoin,30-06-2013,6,2.0925000000000002,2.25,2.0775,2.235,0,52983200.0,0.913,0.23
1543,litecoin,LTC,Litecoin,01-07-2013,6,2.2575,2.4749999999999996,2.16,2.2125000000000004,0,57266300.0,0.1667,0.42
1544,litecoin,LTC,Litecoin,02-07-2013,6,2.2125000000000004,2.2725,2.1075,2.1225,0,56226500.0,0.0909,0.22
1545,litecoin,LTC,Litecoin,03-07-2013,6,2.1375,2.2725,1.9575,1.965,0,54356500.0,0.0238,0.42
1546,litecoin,LTC,Litecoin,04-07-2013,6,2.0100000000000002,2.085,1.8675000000000002,2.0475,0,51159000.0,0.8276,0.29
1547,litecoin,LTC,Litecoin,05-07-2013,6,2.0324999999999998,2.04,1.7475,1.8225000000000002,0,51849500.0,0.2564,0.39
1548,litecoin,LTC,Litecoin,06-07-2013,6,1.815,1.965,1.7775,1.8900000000000001,0,46474600.0,0.6,0.25
1549,litecoin,LTC,Litecoin,07-07-2013,6,1.845,1.995,1.785,1.995,0,47204600.0,1.0,0.28
1550,litecoin,LTC,Litecoin,08-07-2013,6,2.0324999999999998,2.055,1.8675000000000002,1.9575,0,52149300.0,0.48,0.25
1551,litecoin,LTC,Litecoin,09-07-2013,6,1.935,1.9874999999999998,1.8599999999999999,1.9575,0,49803200.0,0.7647,0.17
1552,litecoin,LTC,Litecoin,10-07-2013,6,1.9575,2.1075,1.935,2.1075,0,50357000.0,1.0,0.23
1553,litecoin,LTC,Litecoin,11-07-2013,6,2.13,2.1525,1.98,2.0475,0,54838700.0,0.3913,0.23
1554,litecoin,LTC,Litecoin,12-07-2013,6,2.04,2.1825,2.0250000000000004,2.0925000000000002,0,52706200.0,0.4286,0.21
1555,litecoin,LTC,Litecoin,13-07-2013,6,2.1075,2.1825,2.0025,2.175,0,54422000.0,0.9583,0.24
1556,litecoin,LTC,Litecoin,14-07-2013,6,2.1975000000000002,2.2275,2.085,2.1825,0,56845500.0,0.6842,0.19
1557,litecoin,LTC,Litecoin,15-07-2013,6,2.1525,2.295,2.1375,2.235,0,55861000.0,0.619,0.21
1558,litecoin,LTC,Litecoin,16-07-2013,6,2.25,2.3850000000000002,2.2125000000000004,2.325,0,58400000.0,0.6522,0.23
1559,litecoin,LTC,Litecoin,17-07-2013,6,2.31,2.3775,2.295,2.3625,0,59995800.0,0.8182,0.11
1560,litecoin,LTC,Litecoin,18-07-2013,6,2.3625,2.3625,2.07,2.1675,0,61435200.0,0.3333,0.39
1561,litecoin,LTC,Litecoin,19-07-2013,6,2.16,2.2874999999999996,2.0999999999999996,2.2199999999999998,0,56367600.0,0.64,0.25
1562,litecoin,LTC,Litecoin,20-07-2013,6,2.2199999999999998,2.2575,2.145,2.145,0,58032500.0,0.0,0.15
1563,litecoin,LTC,Litecoin,21-07-2013,6,2.1525,2.2125000000000004,2.1075,2.19,0,56298200.0,0.7857,0.14
1564,litecoin,LTC,Litecoin,22-07-2013,6,2.2125000000000004,2.2125000000000004,2.145,2.1675,0,57698700.0,0.3333,0.09
1565,litecoin,LTC,Litecoin,23-07-2013,6,2.1675,2.2575,2.16,2.2425,0,56792800.0,0.8462,0.13
1566,litecoin,LTC,Litecoin,24-07-2013,6,2.2425,2.2425,2.16,2.205,0,58868500.0,0.5455,0.11
1567,litecoin,LTC,Litecoin,25-07-2013,6,2.2125000000000004,2.265,2.19,2.2275,0,58178300.0,0.5,0.1
1568,litecoin,LTC,Litecoin,26-07-2013,6,2.235,2.2425,2.1225,2.175,0,58943000.0,0.4375,0.16
1569,litecoin,LTC,Litecoin,27-07-2013,6,2.175,2.205,2.13,2.16,0,57328700.0,0.4,0.1
1570,litecoin,LTC,Litecoin,28-07-2013,6,2.16,2.2725,2.13,2.235,0,57167200.0,0.7368,0.19
1571,litecoin,LTC,Litecoin,29-07-2013,6,2.205,2.2800000000000002,2.205,2.2199999999999998,0,58407100.0,0.2,0.1
1572,litecoin,LTC,Litecoin,30-07-2013,6,2.2275,2.25,2.16,2.2425,0,59070500.0,0.9167,0.12
1573,litecoin,LTC,Litecoin,31-07-2013,6,2.25,2.2725,2.13,2.1525,0,59718400.0,0.1579,0.19
1574,litecoin,LTC,Litecoin,01-08-2013,6,2.1525,2.2575,2.1375,2.1825,0,57264600.0,0.375,0.16
1575,litecoin,LTC,Litecoin,02-08-2013,6,2.205,2.2275,2.1149999999999998,2.13,0,58698900.0,0.1333,0.15
1576,litecoin,LTC,Litecoin,03-08-2013,6,2.13,2.34,2.1075,2.2199999999999998,0,56787100.0,0.4839,0.31
1577,litecoin,LTC,Litecoin,04-08-2013,6,2.2575,2.2874999999999996,2.205,2.2575,0,60240700.0,0.6364,0.11
1578,litecoin,LTC,Litecoin,05-08-2013,6,2.25,2.2725,2.1149999999999998,2.1225,0,60085300.0,0.0476,0.21
1579,litecoin,LTC,Litecoin,06-08-2013,6,2.13,2.175,2.0925000000000002,2.1149999999999998,0,57073600.0,0.2727,0.11
1580,litecoin,LTC,Litecoin,07-08-2013,6,2.1149999999999998,2.1149999999999998,2.0250000000000004,2.07,0,56705800.0,0.5,0.12
1581,litecoin,LTC,Litecoin,08-08-2013,6,2.0625,2.1075,2.0025,2.0250000000000004,0,55423400.0,0.2143,0.14
1582,litecoin,LTC,Litecoin,09-08-2013,6,2.0324999999999998,2.07,1.995,2.0100000000000002,0,54639500.0,0.2,0.1
1583,litecoin,LTC,Litecoin,10-08-2013,6,2.0175,2.0324999999999998,1.92,1.92,0,54201200.0,0.0,0.15
1584,litecoin,LTC,Litecoin,11-08-2013,6,1.9124999999999999,2.04,1.8975,2.0175,0,51564700.0,0.8421,0.19
1585,litecoin,LTC,Litecoin,12-08-2013,6,2.0175,2.04,1.935,1.9874999999999998,0,54534200.0,0.5,0.14
1586,litecoin,LTC,Litecoin,13-08-2013,6,1.995,2.07,1.965,2.055,0,53831200.0,0.8571,0.14
